scenario,side,identity,call,sequence_length,position,nonfinal_exact,next_block_exact,gp_coordinates_before,full_coordinates_before,gp_target,full_target,gp_nominal_norm,reference_realized_norm,desired_norm,actual_norm,norm_error,rounding_error_norm,rounding_bound,direction_cosine,zero_reference
syco_bullshit_v2_med_pnf_02,-C,False,86,1,0,True,True,"[-0.6132915019989014, -0.5365695953369141]","[-1.511915922164917, -0.47288042306900024]",-1.9836915731430054,-7.5542134046554565,1.176110863685608,3.967421054840088,3.967421054840088,3.9663662910461426,0.0010547637939453125,0.022580543532967567,0.14693130552768707,0.9999837875366211,False
syco_bullshit_v2_med_pnf_02,-C,False,87,1,0,True,True,"[-0.33767038583755493, -0.018425608053803444]","[-0.9150797724723816, -0.3217523694038391]",-1.9836915731430054,-7.5542134046554565,1.026536464691162,4.2399163246154785,4.239916801452637,4.239649772644043,0.00026702880859375,0.021823104470968246,0.16035760939121246,0.9999867677688599,False
syco_bullshit_v2_med_pnf_02,-C,False,88,1,0,True,True,"[-0.04497290402650833, -0.2626315951347351]","[-1.045264720916748, -0.027830686420202255]",-1.9836915731430054,-7.5542134046554565,1.3576680421829224,3.9800164699554443,3.9800167083740234,3.9795498847961426,0.0004668235778808594,0.02528197690844536,0.15632589161396027,0.9999798536300659,False
syco_bullshit_v2_med_pnf_02,-C,False,89,1,0,True,True,"[-0.3081759810447693, -0.506276547908783]","[-1.57815682888031, -0.2633488178253174]",-1.9836915731430054,-7.5542134046554565,1.3456058502197266,3.800410270690918,3.800410270690918,3.800827980041504,0.0004177093505859375,0.02311023138463497,0.150342658162117,0.9999815225601196,False
syco_bullshit_v2_med_pnf_02,-C,False,90,1,0,True,True,"[-0.26122036576271057, -0.4374082684516907]","[-1.405769944190979, 0.05983150005340576]",-1.9836915731430054,-7.5542134046554565,1.3320913314819336,3.7089803218841553,3.7089803218841553,3.7087762355804443,0.0002040863037109375,0.020374907180666924,0.1462932527065277,0.9999849796295166,False
syco_bullshit_v2_med_pnf_02,-C,False,91,1,0,True,True,"[-0.5279773473739624, -0.42344075441360474]","[-0.8230667114257812, -0.28206580877304077]",-1.9836915731430054,-7.5542134046554565,1.1589562892913818,4.273467063903809,4.273467063903809,4.273360729217529,0.00010633468627929688,0.018534597009420395,0.13313190639019012,0.9999905824661255,False
syco_bullshit_v2_med_pnf_02,-C,False,92,1,0,True,True,"[-0.8583111763000488, -0.5761847496032715]","[-1.9339951276779175, -0.498405396938324]",-1.9836915731430054,-7.5542134046554565,1.049428939819336,3.7262380123138428,3.7262380123138428,3.7263882160186768,0.00015020370483398438,0.017399301752448082,0.13427360355854034,0.9999891519546509,False
syco_bullshit_v2_med_pnf_03,+C,False,0,59,58,True,True,"[-0.4574970304965973, -0.5732103586196899]","[-1.482042670249939, 0.4256149232387543]",2.694019317626953,8.476953744888306,1.5901529788970947,6.325496673583984,6.325496673583984,6.32427978515625,0.001216888427734375,0.02437710016965866,0.18264444172382355,0.9999925494194031,False
syco_bullshit_v2_med_pnf_03,+C,False,1,1,0,True,True,"[-0.5445612668991089, -0.5557151436805725]","[-1.6739544868469238, -0.2834012508392334]",2.694019317626953,8.476953744888306,1.6546393632888794,6.011979103088379,6.011979103088379,6.010943412780762,0.0010356903076171875,0.02291921153664589,0.17739050090312958,0.9999927282333374,False
syco_bullshit_v2_med_pnf_03,+C,False,2,1,0,True,True,"[-0.13588322699069977, -0.6351420283317566]","[-1.1144545078277588, 0.07232984900474548]",2.694019317626953,8.476953744888306,1.3536039590835571,5.887255668640137,5.887255668640137,5.887666702270508,0.00041103363037109375,0.02537086233496666,0.187352254986763,0.9999907612800598,False
syco_bullshit_v2_med_pnf_03,+C,False,3,1,0,True,True,"[-0.49708130955696106, -0.3854531943798065]","[-1.428239107131958, -0.512014627456665]",2.694019317626953,8.476953744888306,1.7303643226623535,5.722462177276611,5.722462177276611,5.722227096557617,0.00023508071899414062,0.022443478927016258,0.17017899453639984,0.999992311000824,False
syco_bullshit_v2_med_pnf_03,+C,False,4,1,0,True,True,"[-0.5977710485458374, -0.2708306908607483]","[-1.7015174627304077, -0.3258740305900574]",2.694019317626953,8.476953744888306,1.863156795501709,5.999637603759766,5.999637603759766,5.998827934265137,0.0008096694946289062,0.024528352543711662,0.18644391000270844,0.9999916553497314,False
syco_bullshit_v2_med_pnf_03,+C,False,5,1,0,True,True,"[-0.8035671710968018, -0.2887458801269531]","[-1.594648003578186, -0.3632393777370453]",2.694019317626953,8.476953744888306,1.9790310859680176,5.913464069366455,5.913464069366455,5.912123680114746,0.0013403892517089844,0.022790666669607162,0.17728076875209808,0.9999926090240479,False
syco_bullshit_v2_med_pnf_03,+C,False,6,1,0,True,True,"[-0.3158363997936249, -0.35956907272338867]","[-0.7341594696044922, -0.24144668877124786]",2.694019317626953,8.476953744888306,1.6345467567443848,5.463789939880371,5.463789463043213,5.464049339294434,0.0002598762512207031,0.02304605022072792,0.18074865639209747,0.9999909996986389,False
syco_bullshit_v2_med_pnf_03,+C,False,7,1,0,True,True,"[-0.27372869849205017, -0.4449610114097595]","[-1.1740424633026123, -0.24741733074188232]",2.694019317626953,8.476953744888306,1.5559121370315552,5.728050231933594,5.728050231933594,5.728752136230469,0.000701904296875,0.02479826658964157,0.18306170403957367,0.9999906420707703,False
syco_bullshit_v2_med_pnf_03,+C,False,8,1,0,True,True,"[-0.6027351021766663, -0.5824657678604126]","[-1.4720922708511353, -0.5319148898124695]",2.694019317626953,8.476953744888306,1.674019455909729,5.736733436584473,5.736733913421631,5.7381510734558105,0.0014171600341796875,0.02332107536494732,0.17946462333202362,0.9999917149543762,False
syco_bullshit_v2_med_pnf_03,+C,False,9,1,0,True,True,"[-0.09496289491653442, -0.4770731031894684]","[-0.7374842762947083, -0.493009090423584]",2.694019317626953,8.476953744888306,1.4258545637130737,5.313279628753662,5.313279628753662,5.313075065612793,0.00020456314086914062,0.02453952096402645,0.17225004732608795,0.99998939037323,False
syco_bullshit_v2_med_pnf_03,+C,False,10,1,0,True,True,"[-0.5313922762870789, -0.22219617664813995]","[-1.3975186347961426, -0.37435588240623474]",2.694019317626953,8.476953744888306,1.8522130250930786,5.788731098175049,5.788731098175049,5.789857864379883,0.0011267662048339844,0.021631618961691856,0.1716112196445465,0.999993085861206,False
syco_bullshit_v2_med_pnf_03,+C,False,11,1,0,True,True,"[-0.25344401597976685, -0.1435416340827942]","[-0.6522729396820068, -0.15861119329929352]",2.694019317626953,8.476953744888306,1.7293000221252441,5.464683532714844,5.464683532714844,5.46453857421875,0.00014495849609375,0.02326703816652298,0.17495696246623993,0.9999909400939941,False
syco_bullshit_v2_med_pnf_03,+C,False,12,1,0,True,True,"[-0.7481535077095032, -0.32312941551208496]","[-1.1610126495361328, -0.6744285821914673]",2.694019317626953,8.476953744888306,1.9236491918563843,5.459113597869873,5.459113597869873,5.458695411682129,0.0004181861877441406,0.02611389569938183,0.17593111097812653,0.9999885559082031,False
syco_bullshit_v2_med_pnf_03,+C,False,13,1,0,True,True,"[-0.8243541121482849, -0.06992174685001373]","[-1.4386792182922363, -0.5126116275787354]",2.694019317626953,8.476953744888306,2.12680983543396,5.72536039352417,5.725359916687012,5.7248005867004395,0.0005593299865722656,0.023599620908498764,0.1753954142332077,0.9999914765357971,False
syco_bullshit_v2_med_pnf_03,+C,False,14,1,0,True,True,"[-0.43503889441490173, -0.11049734055995941]","[-1.2167195081710815, -0.3198797404766083]",2.694019317626953,8.476953744888306,1.8616774082183838,5.710067272186279,5.710067272186279,5.710295677185059,0.00022840499877929688,0.025356782600283623,0.1870192438364029,0.9999901056289673,False
syco_bullshit_v2_med_pnf_03,+C,False,15,1,0,True,True,"[-0.2880789637565613, -0.0987316370010376]","[-1.0330456495285034, -0.3687259554862976]",2.694019317626953,8.476953744888306,1.7782970666885376,5.569197654724121,5.569197654724121,5.570895195007324,0.001697540283203125,0.026223737746477127,0.17767615616321564,0.9999890327453613,False
syco_bullshit_v2_med_pnf_03,+C,False,16,1,0,True,True,"[-0.03765825182199478, -0.49468716979026794]","[-0.9102749228477478, -0.5305385589599609]",2.694019317626953,8.476953744888306,1.3796489238739014,5.395815372467041,5.395815849304199,5.394991397857666,0.0008244514465332031,0.026659714058041573,0.18202272057533264,0.9999879002571106,False
syco_bullshit_v2_med_pnf_03,+C,False,17,1,0,True,True,"[0.11275404691696167, -0.49015653133392334]","[-0.8592908978462219, -0.7451527118682861]",2.694019317626953,8.476953744888306,1.2896775007247925,5.234124183654785,5.234123706817627,5.233797073364258,0.0003266334533691406,0.025538377463817596,0.1811290830373764,0.9999880790710449,False
syco_bullshit_v2_med_pnf_03,+C,False,18,1,0,True,True,"[-0.4861257076263428, -0.7691051363945007]","[-1.1689320802688599, -0.7511444091796875]",2.694019317626953,8.476953744888306,1.4869928359985352,5.416419506072998,5.41641902923584,5.416135311126709,0.0002837181091308594,0.026063531637191772,0.17747507989406586,0.9999883770942688,False
syco_bullshit_v2_med_pnf_03,+C,False,19,1,0,True,True,"[-0.7082058191299438, -0.4692661166191101]","[-1.279621958732605, -0.6068810224533081]",2.694019317626953,8.476953744888306,1.8088829517364502,5.575525283813477,5.575525760650635,5.576835632324219,0.0013098716735839844,0.024493079632520676,0.17213834822177887,0.9999904036521912,False
syco_bullshit_v2_med_pnf_03,+C,False,20,1,0,True,True,"[-0.6126379370689392, -0.4214099049568176]","[-0.9589070677757263, -0.4383780360221863]",2.694019317626953,8.476953744888306,1.7794569730758667,5.480199337005615,5.480199337005615,5.4804582595825195,0.0002589225769042969,0.02388138696551323,0.17566107213497162,0.9999905824661255,False
syco_bullshit_v2_med_pnf_03,+C,False,21,1,0,True,True,"[-0.4196182191371918, -0.27224230766296387]","[-1.3102848529815674, -0.3037090301513672]",2.694019317626953,8.476953744888306,1.7524114847183228,5.778707027435303,5.778707027435303,5.779008865356445,0.0003018379211425781,0.02402644045650959,0.18449467420578003,0.9999914169311523,False
syco_bullshit_v2_med_pnf_03,+C,False,22,1,0,True,True,"[-0.5737215280532837, -0.48052531480789185]","[-1.3480353355407715, -0.42721596360206604]",2.694019317626953,8.476953744888306,1.7189966440200806,5.726734161376953,5.726734161376953,5.727601528167725,0.0008673667907714844,0.025825759395956993,0.18136097490787506,0.9999898672103882,False
syco_bullshit_v2_med_pnf_03,+C,False,23,1,0,True,True,"[-0.6293113827705383, -0.5602244138717651]","[-1.221872091293335, -0.5665721893310547]",2.694019317626953,8.476953744888306,1.7041274309158325,5.562614440917969,5.562614440917969,5.562835216522217,0.00022077560424804688,0.02621891349554062,0.17728030681610107,0.9999889135360718,False
syco_bullshit_v2_med_pnf_03,+C,False,24,1,0,True,True,"[-0.40664851665496826, -0.8747144937515259]","[-0.7552957534790039, -0.5088036060333252]",2.694019317626953,8.476953744888306,1.3728419542312622,5.313836574554443,5.313836097717285,5.313467979431152,0.0003681182861328125,0.024476008489727974,0.17419396340847015,0.9999893307685852,False
syco_bullshit_v2_med_pnf_03,+C,False,25,1,0,True,True,"[-0.2793194651603699, -0.6918519139289856]","[-0.5730923414230347, -0.3902580142021179]",2.694019317626953,8.476953744888306,1.4070918560028076,5.274902820587158,5.274902820587158,5.275399208068848,0.0004963874816894531,0.025109581649303436,0.17517955601215363,0.9999886751174927,False
syco_bullshit_v2_med_pnf_03,+C,False,26,1,0,True,True,"[-0.7236804366111755, -0.7125075459480286]","[-1.019891619682312, -0.586660623550415]",2.694019317626953,8.476953744888306,1.6684092283248901,5.426400661468506,5.426400661468506,5.42592716217041,0.0004734992980957031,0.02589990943670273,0.1771024614572525,0.9999886155128479,False
syco_bullshit_v2_med_pnf_03,+C,False,27,1,0,True,True,"[-0.6676725745201111, -0.6745021343231201]","[-1.2281415462493896, -0.6778626441955566]",2.694019317626953,8.476953744888306,1.657306432723999,5.499639511108398,5.499639511108398,5.500673294067383,0.001033782958984375,0.026770902797579765,0.17271380126476288,0.9999881386756897,False
syco_bullshit_v2_med_pnf_03,+C,False,28,1,0,True,True,"[-0.6081120371818542, -0.47371184825897217]","[-1.4765874147415161, -0.39506635069847107]",2.694019317626953,8.476953744888306,1.7444088459014893,5.823497772216797,5.823497772216797,5.824113368988037,0.0006155967712402344,0.02252403274178505,0.17919667065143585,0.9999924898147583,False
syco_bullshit_v2_med_pnf_03,+C,False,29,1,0,True,True,"[-0.6516359448432922, -0.25200605392456055]","[-1.229386806488037, -0.4315706491470337]",2.694019317626953,8.476953744888306,1.9079874753952026,5.649326324462891,5.649326324462891,5.649774551391602,0.0004482269287109375,0.025672107934951782,0.18402118980884552,0.9999896883964539,False
syco_bullshit_v2_med_pnf_03,+C,False,30,1,0,True,True,"[-0.42524123191833496, -0.5419550538063049]","[-1.3839995861053467, -0.5069314241409302]",2.694019317626953,8.476953744888306,1.5895359516143799,5.696956157684326,5.696956634521484,5.697821617126465,0.0008649826049804688,0.025043148547410965,0.1816171407699585,0.9999904632568359,False
syco_bullshit_v2_med_pnf_03,+C,False,31,1,0,True,True,"[-0.12895216047763824, -0.6599052548408508]","[-1.247082233428955, -0.26380854845046997]",2.694019317626953,8.476953744888306,1.3340566158294678,5.7621026039123535,5.7621026039123535,5.762303829193115,0.00020122528076171875,0.026122186332941055,0.1913718432188034,0.9999897480010986,False
syco_bullshit_v2_med_pnf_03,+C,False,32,1,0,True,True,"[-0.40643662214279175, -0.7473851442337036]","[-1.212040901184082, -0.04952624440193176]",2.694019317626953,8.476953744888306,1.4512406587600708,5.870230197906494,5.870230674743652,5.868939399719238,0.0012912750244140625,0.02801561914384365,0.18600650131702423,0.9999886751174927,False
syco_bullshit_v2_med_pnf_03,+C,False,33,1,0,True,True,"[-0.5480458736419678, -0.8836541175842285]","[-1.1892147064208984, -0.5967907905578613]",2.694019317626953,8.476953744888306,1.4545344114303589,5.526338577270508,5.52633810043335,5.527397632598877,0.0010595321655273438,0.02577013149857521,0.1764695942401886,0.9999890327453613,False
syco_bullshit_v2_med_pnf_03,+C,False,34,1,0,True,True,"[-0.7147296071052551, -0.882948637008667]","[-1.3477026224136353, -0.9144211411476135]",2.694019317626953,8.476953744888306,1.5577704906463623,5.426565647125244,5.426565647125244,5.426390171051025,0.00017547607421875,0.02642475813627243,0.1797000914812088,0.9999881982803345,False
syco_bullshit_v2_med_pnf_03,+C,False,35,1,0,True,True,"[-0.5379754304885864, -0.7043541073799133]","[-1.297532320022583, -0.9217928647994995]",2.694019317626953,8.476953744888306,1.5589056015014648,5.391523838043213,5.391523838043213,5.391077518463135,0.000446319580078125,0.02291196957230568,0.17246301472187042,0.9999909400939941,False
syco_bullshit_v2_med_pnf_03,+C,False,36,1,0,True,True,"[-0.7331674098968506, -0.6060399413108826]","[-1.1632589101791382, -0.9552984237670898]",2.694019317626953,8.476953744888306,1.7399234771728516,5.290802001953125,5.290802001953125,5.290246486663818,0.0005555152893066406,0.024894317612051964,0.18233315646648407,0.9999889135360718,False
syco_bullshit_v2_med_pnf_03,+C,False,37,1,0,True,True,"[-0.5259518623352051, -0.6318528056144714]","[-1.3857455253601074, -0.6294251084327698]",2.694019317626953,8.476953744888306,1.5962047576904297,5.624602794647217,5.624602794647217,5.62490177154541,0.0002989768981933594,0.02641317807137966,0.18945255875587463,0.9999889731407166,False
syco_bullshit_v2_med_pnf_03,+C,False,38,1,0,True,True,"[-0.7548749446868896, -0.9757295846939087]","[-1.7291107177734375, -0.784369170665741]",2.694019317626953,8.476953744888306,1.5253077745437622,5.7402167320251465,5.7402167320251465,5.741157531738281,0.0009407997131347656,0.023274293169379234,0.18077783286571503,0.999991774559021,False
syco_bullshit_v2_med_pnf_03,+C,False,39,1,0,True,True,"[-0.7886991500854492, -0.8122043609619141]","[-1.535370945930481, -0.7996764779090881]",2.694019317626953,8.476953744888306,1.647021770477295,5.613002777099609,5.613002777099609,5.6133575439453125,0.000354766845703125,0.025271035730838776,0.18148592114448547,0.9999898672103882,False
syco_bullshit_v2_med_pnf_03,+C,False,40,1,0,True,True,"[-0.6890193223953247, -0.655156135559082]","[-1.5789180994033813, -0.5835765600204468]",2.694019317626953,8.476953744888306,1.682403326034546,5.770538806915283,5.770538806915283,5.771300792694092,0.0007619857788085938,0.02175140008330345,0.17887794971466064,0.9999929666519165,False
syco_bullshit_v2_med_pnf_03,+C,False,41,1,0,True,True,"[-0.5089642405509949, -0.7418763637542725]","[-1.1438286304473877, -0.5188347697257996]",2.694019317626953,8.476953744888306,1.517871618270874,5.545835971832275,5.545835494995117,5.547031402587891,0.0011959075927734375,0.027575723826885223,0.17916829884052277,0.9999876022338867,False
syco_bullshit_v2_med_pnf_03,+C,False,42,1,0,True,True,"[-0.9124336838722229, -0.7294553518295288]","[-1.3704032897949219, -0.6998940110206604]",2.694019317626953,8.476953744888306,1.774369239807129,5.572277069091797,5.572277069091797,5.5731964111328125,0.000919342041015625,0.026719631627202034,0.17985428869724274,0.9999885559082031,False
syco_bullshit_v2_med_pnf_03,+C,False,43,1,0,True,True,"[-0.9913246035575867, -0.4866126775741577]","[-1.6707086563110352, -0.5988720655441284]",2.694019317626953,8.476953744888306,1.9727962017059326,5.817074775695801,5.817074775695801,5.817258834838867,0.00018405914306640625,0.021708084270358086,0.177943617105484,0.9999930262565613,False
syco_bullshit_v2_med_pnf_03,+C,False,44,1,0,True,True,"[-0.7799608111381531, -0.2949523329734802]","[-1.3199512958526611, -0.6544126868247986]",2.694019317626953,8.476953744888306,1.960644245147705,5.570641994476318,5.570641994476318,5.570687294006348,4.5299530029296875e-05,0.02662563882768154,0.181779682636261,0.9999885559082031,False
syco_bullshit_v2_med_pnf_03,+C,False,45,1,0,True,True,"[-0.8197303414344788, -0.4101913869380951]","[-1.8248072862625122, -0.4288303554058075]",2.694019317626953,8.476953744888306,1.9140989780426025,6.015390872955322,6.015390872955322,6.014322280883789,0.0010685920715332031,0.026061683893203735,0.19508589804172516,0.9999905824661255,False
syco_bullshit_v2_med_pnf_03,+C,False,46,1,0,True,True,"[-0.7174836993217468, -0.504414439201355]","[-1.8546483516693115, -0.5801172256469727]",2.694019317626953,8.476953744888306,1.7929275035858154,5.938516139984131,5.938516139984131,5.937834739685059,0.0006814002990722656,0.022411467507481575,0.18321430683135986,0.9999929070472717,False
syco_bullshit_v2_med_pnf_03,+C,False,47,1,0,True,True,"[-0.4952625036239624, -0.408554345369339]","[-1.3935195207595825, -0.557896614074707]",2.694019317626953,8.476953744888306,1.7149951457977295,5.671106815338135,5.671106815338135,5.671280384063721,0.0001735687255859375,0.027141449972987175,0.1939462572336197,0.9999884963035583,False
syco_bullshit_v2_med_pnf_03,+C,False,48,1,0,True,True,"[-0.3440648019313812, -0.5049549341201782]","[-1.4454214572906494, -0.45589303970336914]",2.694019317626953,8.476953744888306,1.5622906684875488,5.767239570617676,5.767239093780518,5.766796112060547,0.0004429817199707031,0.025534646585583687,0.1927063763141632,0.9999900460243225,False
syco_bullshit_v2_med_pnf_03,+C,False,49,1,0,True,True,"[-0.4738266170024872, -0.9590935707092285]","[-1.4703986644744873, -0.6865397691726685]",2.694019317626953,8.476953744888306,1.3622334003448486,5.640221118927002,5.640221118927002,5.641293525695801,0.0010724067687988281,0.026648733764886856,0.19128483533859253,0.999988853931427,False
syco_bullshit_v2_med_pnf_03,+C,False,50,1,0,True,True,"[-0.4136664867401123, -0.5004061460494995]","[-1.55636727809906, -0.19538311660289764]",2.694019317626953,8.476953744888306,1.6080224514007568,5.992807388305664,5.992807388305664,5.9912919998168945,0.0015153884887695312,0.024254778400063515,0.18119877576828003,0.9999918937683105,False
syco_bullshit_v2_med_pnf_03,+C,False,51,1,0,True,True,"[-0.6185853481292725, -0.4228004813194275]","[-0.9402440786361694, -0.27239418029785156]",2.694019317626953,8.476953744888306,1.782267451286316,5.571226119995117,5.571226119995117,5.571169853210449,5.626678466796875e-05,0.0202498696744442,0.15356801450252533,0.9999933838844299,False
syco_bullshit_v2_med_pnf_03,+C,False,52,1,0,True,True,"[-0.6237384676933289, -0.64200758934021]","[-1.3548990488052368, -0.6834231615066528]",2.694019317626953,8.476953744888306,1.6502511501312256,5.57302713394165,5.57302713394165,5.573470115661621,0.0004429817199707031,0.024556109681725502,0.16535677015781403,0.9999903440475464,False
syco_bullshit_v2_med_pnf_03,-C,False,0,59,58,True,True,"[-0.4574970304965973, -0.5732103586196899]","[-1.482042670249939, 0.4256149232387543]",-1.9836915731430054,-7.5542134046554565,1.294793963432312,3.439528465270996,3.439528465270996,3.4393200874328613,0.00020837783813476562,0.020514482632279396,0.1375511735677719,0.9999822378158569,False
syco_bullshit_v2_med_pnf_03,-C,False,1,1,0,True,True,"[-0.5445612668991089, -0.5557151436805725]","[-1.6739544868469238, -0.2834012508392334]",-1.9836915731430054,-7.5542134046554565,1.2303075790405273,3.7529385089874268,3.752938747406006,3.752514600753784,0.0004241466522216797,0.019354134798049927,0.1420930027961731,0.9999867081642151,False
syco_bullshit_v2_med_pnf_03,-C,False,2,1,0,True,True,"[-0.13588322699069977, -0.6351420283317566]","[-1.1144545078277588, 0.07232984900474548]",-1.9836915731430054,-7.5542134046554565,1.5313432216644287,3.879340410232544,3.879340171813965,3.87900447845459,0.000335693359375,0.021721675992012024,0.15597857534885406,0.9999842643737793,False
syco_bullshit_v2_med_pnf_03,-C,False,3,1,0,True,True,"[-0.49708130955696106, -0.3854531943798065]","[-1.428239107131958, -0.512014627456665]",-1.9836915731430054,-7.5542134046554565,1.1545826196670532,4.04516077041626,4.04516077041626,4.045912742614746,0.0007519721984863281,0.02225015126168728,0.14397116005420685,0.9999849796295166,False
syco_bullshit_v2_med_pnf_03,-C,False,4,1,0,True,True,"[-0.5977710485458374, -0.2708306908607483]","[-1.7015174627304077, -0.3258740305900574]",-1.9836915731430054,-7.5542134046554565,1.0217901468276978,3.762119770050049,3.762120246887207,3.762704849243164,0.0005846023559570312,0.020682653412222862,0.1514826864004135,0.9999849796295166,False
syco_bullshit_v2_med_pnf_03,-C,False,5,1,0,True,True,"[-0.8035671710968018, -0.2887458801269531]","[-1.594648003578186, -0.3632393777370453]",-1.9836915731430054,-7.5542134046554565,0.9059159755706787,3.851792812347412,3.851792812347412,3.851369619369507,0.00042319297790527344,0.0196148119866848,0.14506717026233673,0.999987006187439,False
syco_bullshit_v2_med_pnf_03,-C,False,6,1,0,True,True,"[-0.3158363997936249, -0.35956907272338867]","[-0.7341594696044922, -0.24144668877124786]",-1.9836915731430054,-7.5542134046554565,1.250400424003601,4.301701545715332,4.301701545715332,4.3004045486450195,0.0012969970703125,0.024468889459967613,0.16259102523326874,0.9999839067459106,False
syco_bullshit_v2_med_pnf_03,-C,False,7,1,0,True,True,"[-0.27372869849205017, -0.4449610114097595]","[-1.1740424633026123, -0.24741733074188232]",-1.9836915731430054,-7.5542134046554565,1.3290350437164307,4.035650730133057,4.035650730133057,4.036864757537842,0.0012140274047851562,0.026313744485378265,0.15661796927452087,0.99997878074646,False
syco_bullshit_v2_med_pnf_03,-C,False,8,1,0,True,True,"[-0.6027351021766663, -0.5824657678604126]","[-1.4720922708511353, -0.5319148898124695]",-1.9836915731430054,-7.5542134046554565,1.2109276056289673,4.028942584991455,4.028942584991455,4.029183864593506,0.00024127960205078125,0.024465152993798256,0.15278039872646332,0.9999816417694092,False
syco_bullshit_v2_med_pnf_03,-C,False,9,1,0,True,True,"[-0.09496289491653442, -0.4770731031894684]","[-0.7374842762947083, -0.493009090423584]",-1.9836915731430054,-7.5542134046554565,1.4590924978256226,4.45300817489624,4.453008651733398,4.452362537384033,0.0006461143493652344,0.02098713256418705,0.15880832076072693,0.999988853931427,False
syco_bullshit_v2_med_pnf_03,-C,False,10,1,0,True,True,"[-0.5313922762870789, -0.22219617664813995]","[-1.3975186347961426, -0.37435588240623474]",-1.9836915731430054,-7.5542134046554565,1.0327339172363281,3.9773447513580322,3.9773447513580322,3.9771363735198975,0.00020837783813476562,0.023095613345503807,0.14330831170082092,0.9999831914901733,False
syco_bullshit_v2_med_pnf_03,-C,False,11,1,0,True,True,"[-0.5099304914474487, -0.19648230075836182]","[-1.2403703927993774, -0.4448833763599396]",-1.9836915731430054,-7.5542134046554565,1.03011155128479,4.11867094039917,4.118670463562012,4.11923360824585,0.0005631446838378906,0.02177678793668747,0.15179093182086945,0.9999860525131226,False
syco_bullshit_v2_med_pnf_03,-C,False,12,1,0,True,True,"[-0.5877784490585327, -0.07412658631801605]","[-1.2246605157852173, -0.337888240814209]",-1.9836915731430054,-7.5542134046554565,0.9066372513771057,4.063845157623291,4.063845157623291,4.064168930053711,0.0003237724304199219,0.026518072932958603,0.15807975828647614,0.9999786019325256,False
syco_bullshit_v2_med_pnf_03,-C,False,13,1,0,True,True,"[-0.28106051683425903, -0.34602490067481995]","[-1.0296261310577393, -0.5709704160690308]",-1.9836915731430054,-7.5542134046554565,1.2634949684143066,4.3208770751953125,4.3208770751953125,4.321315288543701,0.0004382133483886719,0.020341897383332253,0.15836338698863983,0.9999889135360718,False
syco_bullshit_v2_med_pnf_03,-C,False,14,1,0,True,True,"[0.03528542071580887, -0.4877015948295593]","[-0.6670701503753662, -0.5326271057128906]",-1.9836915731430054,-7.5542134046554565,1.5459773540496826,4.520767688751221,4.520767688751221,4.519865036010742,0.0009026527404785156,0.023759862408041954,0.16930752992630005,0.9999861717224121,False
syco_bullshit_v2_med_pnf_03,-C,False,15,1,0,True,True,"[-0.6857950091362, -0.4760880768299103]","[-1.362084984779358, -0.44776901602745056]",-1.9836915731430054,-7.5542134046554565,1.0940932035446167,4.04672384262085,4.046724319458008,4.0471272468566895,0.0004029273986816406,0.023402733728289604,0.14752472937107086,0.9999833703041077,False
syco_bullshit_v2_med_pnf_03,-C,False,16,1,0,True,True,"[-0.7480765581130981, -0.4355199337005615]","[-1.2227721214294434, -0.4449814260005951]",-1.9836915731430054,-7.5542134046554565,1.0306613445281982,4.128966331481934,4.128966331481934,4.129836082458496,0.0008697509765625,0.019570745527744293,0.13060437142848969,0.9999887943267822,False
syco_bullshit_v2_med_pnf_03,-C,False,17,1,0,True,True,"[-0.5492252707481384, -0.004801824688911438]","[-0.9214009642601013, 0.10232562571763992]",-1.9836915731430054,-7.5542134046554565,0.8876590132713318,3.978192090988159,3.978192090988159,3.9790594577789307,0.0008673667907714844,0.024676524102687836,0.16341228783130646,0.9999808073043823,False
syco_bullshit_v2_med_pnf_03,-C,False,18,1,0,True,True,"[-0.6940665245056152, -0.12972983717918396]","[-0.9925273060798645, -0.2254738062620163]",-1.9836915731430054,-7.5542134046554565,0.8753777146339417,4.13455057144165,4.13455057144165,4.135514736175537,0.0009641647338867188,0.02036529779434204,0.14009100198745728,0.9999879598617554,False
syco_bullshit_v2_med_pnf_03,-C,False,19,1,0,True,True,"[-0.7217901349067688, -0.34685471653938293]","[-1.300048828125, -0.17894946038722992]",-1.9836915731430054,-7.5542134046554565,0.9921897053718567,3.920975923538208,3.920975923538208,3.9215099811553955,0.0005340576171875,0.02224772796034813,0.15904521942138672,0.9999838471412659,False
syco_bullshit_v2_med_pnf_03,-C,False,20,1,0,True,True,"[-0.5431249141693115, -0.6400550007820129]","[-1.3768855333328247, -0.5329742431640625]",-1.9836915731430054,-7.5542134046554565,1.2832096815109253,4.088259220123291,4.088258743286133,4.088284969329834,2.6226043701171875e-05,0.022717256098985672,0.14843302965164185,0.9999843835830688,False
syco_bullshit_v2_med_pnf_03,-C,False,21,1,0,True,True,"[-0.9343117475509644, -0.4219169020652771]","[-1.4273154735565186, -0.4787212908267975]",-1.9836915731430054,-7.5542134046554565,0.9074125289916992,4.022613048553467,4.022613048553467,4.0217695236206055,0.0008435249328613281,0.023857226595282555,0.14926902949810028,0.9999823570251465,False
