scenario,side,identity,call,sequence_length,position,nonfinal_exact,next_block_exact,gp_coordinates_before,full_coordinates_before,gp_target,full_target,gp_nominal_norm,reference_realized_norm,desired_norm,actual_norm,norm_error,rounding_error_norm,rounding_bound,direction_cosine,zero_reference
syco_bullshit_v2_sw_pnf_04,-C,False,9,1,0,True,True,"[-0.1279275119304657, 0.5858137607574463]","[-0.2708907723426819, -0.20410454273223877]",-1.938124418258667,-7.988067626953125,0.4536370038986206,2.620022773742676,2.620023012161255,2.619189500808716,0.0008335113525390625,0.023336583748459816,0.12812545895576477,0.9999604225158691,False
syco_bullshit_v2_sw_pnf_04,-C,False,10,1,0,True,True,"[0.03753278777003288, 0.8277083039283752]","[-0.4509132504463196, -0.09896785020828247]",-1.938124418258667,-7.988067626953125,0.4253179728984833,2.526078462600708,2.526078462600708,2.527595281600952,0.0015168190002441406,0.023117825388908386,0.12921853363513947,0.9999583959579468,False
syco_bullshit_v2_sw_pnf_04,-C,False,11,1,0,True,True,"[-0.19201143085956573, 0.893674910068512]","[-0.05605687201023102, -0.3785628080368042]",-1.938124418258667,-7.988067626953125,0.3158304691314697,2.7485156059265137,2.7485156059265137,2.749962568283081,0.0014469623565673828,0.02667643316090107,0.1398819237947464,0.999953031539917,False
syco_bullshit_v2_sw_pnf_04,-C,False,12,1,0,True,True,"[0.052531078457832336, 0.7258036732673645]","[-0.6429075002670288, -0.07860725373029709]",-1.938124418258667,-7.988067626953125,0.46863076090812683,2.4541351795196533,2.4541351795196533,2.454052209854126,8.296966552734375e-05,0.023398706689476967,0.12629105150699615,0.9999545812606812,False
syco_bullshit_v2_sw_pnf_04,-C,False,13,1,0,True,True,"[-0.3841676115989685, 0.8950481414794922]","[-0.43804603815078735, -0.1869916021823883]",-1.938124418258667,-7.988067626953125,0.2441273033618927,2.558647394180298,2.5586471557617188,2.5579423904418945,0.0007047653198242188,0.024252280592918396,0.13076844811439514,0.9999550580978394,False
syco_bullshit_v2_sw_pnf_04,-C,False,14,1,0,True,True,"[-0.4532967507839203, 1.013933539390564]","[-0.7292889356613159, 0.062412187457084656]",-1.938124418258667,-7.988067626953125,0.17446744441986084,2.3801324367523193,2.3801324367523193,2.3810672760009766,0.0009348392486572266,0.02500772848725319,0.1341453641653061,0.9999449849128723,False
syco_bullshit_v2_sw_pnf_04,-C,False,15,1,0,True,True,"[-0.8717721700668335, 1.3415287733078003]","[-0.2530830204486847, -0.2445114552974701]",-1.938124418258667,-7.988067626953125,0.10195359587669373,2.6394243240356445,2.6394243240356445,2.6392662525177,0.00015807151794433594,0.023017017170786858,0.1303144246339798,0.9999619722366333,False
syco_bullshit_v2_sw_pnf_04,-C,False,16,1,0,True,True,"[-0.9112570881843567, 1.4137831926345825]","[-0.04833221435546875, -0.33823102712631226]",-1.938124418258667,-7.988067626953125,0.14335332810878754,2.737717866897583,2.737717628479004,2.737924814224243,0.0002071857452392578,0.026572629809379578,0.14989714324474335,0.9999528527259827,False
syco_bullshit_v2_sw_pnf_04,-C,False,17,1,0,True,True,"[-0.08747278153896332, 1.0797276496887207]","[-0.18638084828853607, -0.1978144347667694]",-1.938124418258667,-7.988067626953125,0.2856292724609375,2.6454222202301025,2.6454222202301025,2.644831895828247,0.0005903244018554688,0.026681343093514442,0.14145521819591522,0.9999490976333618,False
syco_bullshit_v2_sw_pnf_04,-C,False,18,1,0,True,True,"[0.05891473591327667, 0.6445539593696594]","[-0.3573482632637024, -0.5088661313056946]",-1.938124418258667,-7.988067626953125,0.501099169254303,2.6912949085235596,2.6912949085235596,2.692159652709961,0.0008647441864013672,0.025239499285817146,0.13846120238304138,0.9999560713768005,False
