scenario,side,identity,call,sequence_length,position,nonfinal_exact,next_block_exact,gp_coordinates_before,full_coordinates_before,gp_target,full_target,gp_nominal_norm,reference_realized_norm,desired_norm,actual_norm,norm_error,rounding_error_norm,rounding_bound,direction_cosine,zero_reference
syco_bullshit_v2_leg_pnf_01,+C,False,59,1,0,True,True,"[0.37523192167282104, -0.5152405500411987]","[-1.3203403949737549, -0.5782872438430786]",5.802844047546387,8.476953744888306,2.3899314403533936,5.615401744842529,5.615401744842529,5.615149974822998,0.00025177001953125,0.02585707977414131,0.1796884387731552,0.9999894499778748,False
syco_bullshit_v2_leg_pnf_01,+C,False,60,1,0,True,True,"[0.863442063331604, -0.40820714831352234]","[-1.234999418258667, -0.561265766620636]",5.802844047546387,8.476953744888306,2.204483985900879,5.57548713684082,5.57548713684082,5.577685356140137,0.0021982192993164062,0.02807452343404293,0.18789629638195038,0.9999874830245972,False
syco_bullshit_v2_leg_pnf_01,+C,False,61,1,0,True,True,"[1.1306662559509277, -0.7186782360076904]","[-0.6624453067779541, -0.6998214721679688]",5.802844047546387,8.476953744888306,1.923427939414978,5.141443252563477,5.141443252563477,5.14306640625,0.0016231536865234375,0.02736574411392212,0.16868911683559418,0.9999858736991882,False
syco_bullshit_v2_leg_pnf_01,+C,False,62,1,0,True,True,"[0.7227201461791992, -0.5683304667472839]","[-1.408587098121643, -0.8213025331497192]",5.802844047546387,8.476953744888306,2.195044994354248,5.521578311920166,5.521577835083008,5.523327827453613,0.0017499923706054688,0.028177963569760323,0.17842285335063934,0.999987006187439,False
syco_bullshit_v2_leg_pnf_01,+C,False,63,1,0,True,True,"[0.4746873378753662, 0.039080262184143066]","[-1.1535745859146118, -0.5210309028625488]",5.802844047546387,8.476953744888306,2.611229419708252,5.549212455749512,5.549212455749512,5.547072887420654,0.002139568328857422,0.026781592518091202,0.181051567196846,0.999988317489624,False
syco_bullshit_v2_leg_pnf_01,+C,False,64,1,0,True,True,"[1.2688180208206177, -0.6889618039131165]","[-1.0668858289718628, -0.8268435597419739]",5.802844047546387,8.476953744888306,1.8706728219985962,5.307750701904297,5.307750701904297,5.307655334472656,9.5367431640625e-05,0.027388688176870346,0.18192334473133087,0.9999866485595703,False
syco_bullshit_v2_leg_pnf_01,+C,False,65,1,0,True,True,"[0.6603555083274841, -0.5918179750442505]","[-1.7232410907745361, -0.6194725632667542]",5.802844047546387,8.476953744888306,2.213959217071533,5.8358073234558105,5.8358073234558105,5.836519718170166,0.0007123947143554688,0.025786831974983215,0.1808401197195053,0.9999902844429016,False
syco_bullshit_v2_leg_pnf_01,+C,False,66,1,0,True,True,"[0.5917885899543762, -0.5611958503723145]","[-1.8886483907699585, -0.7566166520118713]",5.802844047546387,8.476953744888306,2.2622158527374268,5.852814674377441,5.852814674377441,5.8557891845703125,0.0029745101928710938,0.026790108531713486,0.17785732448101044,0.9999896883964539,False
syco_bullshit_v2_leg_pnf_01,+C,False,67,1,0,True,True,"[0.9374427199363708, -0.4455109238624573]","[-1.151681661605835, -0.796441376209259]",5.802844047546387,8.476953744888306,2.1503329277038574,5.378519058227539,5.378519535064697,5.3810858726501465,0.0025663375854492188,0.026103749871253967,0.17125551402568817,0.999988317489624,False
syco_bullshit_v2_leg_pnf_01,+C,False,68,1,0,True,True,"[0.9820821285247803, 0.07723572850227356]","[-0.8606073260307312, -0.5426252484321594]",5.802844047546387,8.476953744888306,2.3829383850097656,5.3561811447143555,5.3561811447143555,5.35739803314209,0.001216888427734375,0.025246188044548035,0.16866730153560638,0.9999889135360718,False
syco_bullshit_v2_leg_pnf_01,+C,False,69,1,0,True,True,"[0.09514093399047852, 0.04676799476146698]","[-0.8188563585281372, -0.32067427039146423]",5.802844047546387,8.476953744888306,2.799623727798462,5.4675984382629395,5.4675984382629395,5.4669575691223145,0.000640869140625,0.020459843799471855,0.15095381438732147,0.9999929666519165,False
syco_bullshit_v2_leg_pnf_01,+C,False,70,1,0,True,True,"[0.46045413613319397, -0.10618023574352264]","[-1.2002507448196411, -0.7289541959762573]",5.802844047546387,8.476953744888306,2.54748272895813,5.453600883483887,5.453601360321045,5.454494476318359,0.0008931159973144531,0.024491917341947556,0.166155144572258,0.9999899864196777,False
