scenario,side,identity,call,sequence_length,position,nonfinal_exact,next_block_exact,signed_alpha,desired_norm,actual_norm,norm_error,rounding_error_norm,rounding_bound,direction_cosine
syco_bullshit_v2_leg_pnf_01,-C,False,47,1,0,True,True,-4.0,2.8864550590515137,2.8862144947052,0.00024056434631347656,0.019176717847585678,0.1323472112417221,0.9999778866767883
syco_bullshit_v2_leg_pnf_01,-C,False,48,1,0,True,True,-4.0,2.8864550590515137,2.8866021633148193,0.00014710426330566406,0.024029679596424103,0.14537431299686432,0.9999654293060303
syco_bullshit_v2_leg_pnf_01,-C,False,49,1,0,True,True,-4.0,2.8864550590515137,2.8871469497680664,0.0006918907165527344,0.01985413208603859,0.1311682164669037,0.999976396560669
syco_bullshit_v2_leg_pnf_01,-C,False,50,1,0,True,True,-4.0,2.8864550590515137,2.8873322010040283,0.0008771419525146484,0.019937096163630486,0.12713469564914703,0.9999761581420898
syco_bullshit_v2_leg_pnf_01,-C,False,51,1,0,True,True,-4.0,2.8864550590515137,2.886132001876831,0.0003230571746826172,0.021819263696670532,0.13296622037887573,0.9999713897705078
syco_bullshit_v2_leg_pnf_01,-C,False,52,1,0,True,True,-4.0,2.8864550590515137,2.886491060256958,3.600120544433594e-05,0.022508924826979637,0.1457596868276596,0.9999696016311646
syco_bullshit_v2_leg_pnf_01,-C,False,53,1,0,True,True,-4.0,2.8864550590515137,2.8866937160491943,0.00023865699768066406,0.019502241164445877,0.13294734060764313,0.9999772310256958
syco_bullshit_v2_leg_pnf_01,-C,False,54,1,0,True,True,-4.0,2.8864550590515137,2.885775327682495,0.0006797313690185547,0.01663791760802269,0.11104801297187805,0.999983549118042
syco_bullshit_v2_leg_pnf_01,-C,False,55,1,0,True,True,-4.0,2.8864550590515137,2.8871545791625977,0.0006995201110839844,0.01811215467751026,0.12529201805591583,0.9999803304672241
syco_bullshit_v2_leg_pnf_02,+C,False,0,52,51,True,True,4.0,2.8864550590515137,2.8868634700775146,0.00040841102600097656,0.01926438696682453,0.1275324672460556,0.999977707862854
syco_bullshit_v2_leg_pnf_02,+C,False,1,1,0,True,True,4.0,2.8864550590515137,2.8865740299224854,0.00011897087097167969,0.01989571750164032,0.13279233872890472,0.9999762773513794
syco_bullshit_v2_leg_pnf_02,+C,False,2,1,0,True,True,4.0,2.8864550590515137,2.886652946472168,0.00019788742065429688,0.020735852420330048,0.1323816031217575,0.9999741911888123
syco_bullshit_v2_leg_pnf_02,+C,False,3,1,0,True,True,4.0,2.8864550590515137,2.8870439529418945,0.0005888938903808594,0.021505916491150856,0.13821642100811005,0.9999722838401794
syco_bullshit_v2_leg_pnf_02,+C,False,4,1,0,True,True,4.0,2.8864550590515137,2.886331796646118,0.0001232624053955078,0.02011595480144024,0.13166770339012146,0.999975860118866
syco_bullshit_v2_leg_pnf_02,+C,False,5,1,0,True,True,4.0,2.8864550590515137,2.887962579727173,0.0015075206756591797,0.02031007967889309,0.13473154604434967,0.9999754428863525
syco_bullshit_v2_leg_pnf_02,+C,False,6,1,0,True,True,4.0,2.8864550590515137,2.886415481567383,3.9577484130859375e-05,0.023563725873827934,0.14601574838161469,0.9999667406082153
syco_bullshit_v2_leg_pnf_02,+C,False,7,1,0,True,True,4.0,2.8864550590515137,2.885835886001587,0.0006191730499267578,0.02092457003891468,0.13687683641910553,0.9999737739562988
syco_bullshit_v2_leg_pnf_02,+C,False,8,1,0,True,True,4.0,2.8864550590515137,2.886012315750122,0.00044274330139160156,0.02124401368200779,0.14147482812404633,0.999972939491272
syco_bullshit_v2_leg_pnf_02,+C,False,9,1,0,True,True,4.0,2.8864550590515137,2.886218547821045,0.00023651123046875,0.023002441972494125,0.1430283635854721,0.9999682307243347
syco_bullshit_v2_leg_pnf_02,+C,False,10,1,0,True,True,4.0,2.8864550590515137,2.886662006378174,0.00020694732666015625,0.02045617625117302,0.13591143488883972,0.9999749660491943
syco_bullshit_v2_leg_pnf_02,+C,False,11,1,0,True,True,4.0,2.8864550590515137,2.8859739303588867,0.0004811286926269531,0.020759880542755127,0.13544616103172302,0.9999741315841675
syco_bullshit_v2_leg_pnf_02,+C,False,12,1,0,True,True,4.0,2.8864550590515137,2.8865807056427,0.00012564659118652344,0.023336319252848625,0.14623142778873444,0.9999673962593079
syco_bullshit_v2_leg_pnf_02,+C,False,13,1,0,True,True,4.0,2.8864550590515137,2.8867814540863037,0.00032639503479003906,0.021323328837752342,0.1411236673593521,0.9999727010726929
syco_bullshit_v2_leg_pnf_02,+C,False,14,1,0,True,True,4.0,2.8864550590515137,2.886850595474243,0.0003955364227294922,0.022177085280418396,0.14165019989013672,0.999970555305481
syco_bullshit_v2_leg_pnf_02,+C,False,15,1,0,True,True,4.0,2.8864550590515137,2.8858978748321533,0.0005571842193603516,0.023001356050372124,0.14167088270187378,0.9999682903289795
syco_bullshit_v2_leg_pnf_02,+C,False,16,1,0,True,True,4.0,2.8864550590515137,2.8877084255218506,0.001253366470336914,0.023016029968857765,0.14219510555267334,0.9999683499336243
syco_bullshit_v2_leg_pnf_02,+C,False,17,1,0,True,True,4.0,2.8864550590515137,2.8864054679870605,4.9591064453125e-05,0.021045763045549393,0.1382485181093216,0.999973475933075
syco_bullshit_v2_leg_pnf_02,+C,False,18,1,0,True,True,4.0,2.8864550590515137,2.8867669105529785,0.00031185150146484375,0.02264718897640705,0.14595846831798553,0.9999693036079407
syco_bullshit_v2_leg_pnf_02,+C,False,19,1,0,True,True,4.0,2.8864550590515137,2.8866052627563477,0.00015020370483398438,0.021017204970121384,0.13923226296901703,0.9999735355377197
syco_bullshit_v2_leg_pnf_02,+C,False,20,1,0,True,True,4.0,2.8864550590515137,2.8864517211914062,3.337860107421875e-06,0.019760891795158386,0.13603578507900238,0.999976634979248
