scenario,identity,call,sequence_length,position,nonfinal_exact,next_block_exact,operator,removal_fraction,coordinate_before,coordinate_after,desired_norm,actual_norm,norm_error,orthogonal_change_norm,rounding_error_norm,rounding_bound
syco_bullshit_v2_sw_pnf_03,False,22,1,0,True,True,projection_removal,1.0,0.4084409475326538,6.635254248976707e-05,0.4084409475326538,0.4088726043701172,0.0004316568374633789,0.020176956430077553,0.020177066326141357,0.10041677951812744
syco_bullshit_v2_sw_pnf_03,False,23,1,0,True,True,projection_removal,1.0,0.541121780872345,-0.00023027113638818264,0.541121780872345,0.5417145490646362,0.0005927681922912598,0.01981593854725361,0.019817272201180458,0.09763191640377045
syco_bullshit_v2_sw_pnf_03,False,24,1,0,True,True,projection_removal,1.0,0.5972269773483276,0.0012403768487274647,0.5972269773483276,0.5963485240936279,0.000878453254699707,0.020765108987689018,0.020802104845643044,0.10492689162492752
syco_bullshit_v2_sw_pnf_03,False,25,1,0,True,True,projection_removal,1.0,0.32092225551605225,0.00041315751150250435,0.32092228531837463,0.32096466422080994,4.2378902435302734e-05,0.017093028873205185,0.017098018899559975,0.09225178509950638
syco_bullshit_v2_sw_pnf_03,False,26,1,0,True,True,projection_removal,1.0,0.2955145835876465,0.0003787511959671974,0.2955145835876465,0.29563477635383606,0.0001201927661895752,0.017171386629343033,0.017175566405057907,0.09087031334638596
syco_bullshit_v2_sw_pnf_03,False,27,1,0,True,True,projection_removal,1.0,0.12131453305482864,0.0002823849208652973,0.12131453305482864,0.12240663915872574,0.0010921061038970947,0.01829170249402523,0.01829388178884983,0.09637310355901718
syco_bullshit_v2_sw_pnf_03,False,28,1,0,True,True,projection_removal,1.0,0.3108939826488495,-0.00011620018631219864,0.3108939826488495,0.31148672103881836,0.0005927383899688721,0.01722177490592003,0.017222166061401367,0.09606350213289261
syco_bullshit_v2_sw_pnf_03,False,29,1,0,True,True,projection_removal,1.0,0.12184657156467438,-0.0001947786659002304,0.12184657156467438,0.12299374490976334,0.0011471733450889587,0.0152768325060606,0.015278073027729988,0.09058139473199844
syco_bullshit_v2_sw_pnf_03,False,30,1,0,True,True,projection_removal,1.0,0.08284931629896164,-8.165324106812477e-05,0.08284931629896164,0.08487497270107269,0.0020256564021110535,0.018061663955450058,0.01806185021996498,0.1016857922077179
syco_bullshit_v2_sw_pnf_03,False,31,1,0,True,True,projection_removal,1.0,0.21445560455322266,0.0014333301223814487,0.21445560455322266,0.21377678215503693,0.00067882239818573,0.017945874482393265,0.018003029748797417,0.09676084667444229
syco_bullshit_v2_sw_pnf_03,False,32,1,0,True,True,projection_removal,1.0,0.07143732160329819,0.00046040304005146027,0.07143732160329819,0.07300640642642975,0.0015690848231315613,0.017094407230615616,0.017100607976317406,0.09946884959936142
syco_bullshit_v2_sw_pnf_03,False,33,1,0,True,True,projection_removal,1.0,0.8751348853111267,-0.0002139238640666008,0.8751348853111267,0.8756060600280762,0.0004711747169494629,0.02122594229876995,0.021227018907666206,0.10746604949235916
syco_bullshit_v2_sw_pnf_03,False,34,1,0,True,True,projection_removal,1.0,0.617794930934906,-0.0005142376758158207,0.617794930934906,0.6187869906425476,0.0009920597076416016,0.02431165613234043,0.024317093193531036,0.11211651563644409
syco_bullshit_v2_sw_pnf_03,False,35,1,0,True,True,projection_removal,1.0,0.24514980614185333,0.0010363738983869553,0.24514982104301453,0.2447311282157898,0.00041869282722473145,0.017376666888594627,0.01740754395723343,0.09238184243440628
syco_bullshit_v2_sw_pnf_03,False,36,1,0,True,True,projection_removal,1.0,0.8786066770553589,2.5504501536488533e-05,0.8786066770553589,0.8788334131240845,0.00022673606872558594,0.02104729600250721,0.021047310903668404,0.10958734899759293
syco_bullshit_v2_sw_pnf_03,False,37,1,0,True,True,projection_removal,1.0,0.6747518181800842,0.00016008783131837845,0.6747518181800842,0.6750183701515198,0.0002665519714355469,0.023994818329811096,0.023995352908968925,0.10875658690929413
syco_bullshit_v2_sw_pnf_03,False,38,1,0,True,True,projection_removal,1.0,0.2005859613418579,-0.0004914691671729088,0.2005859613418579,0.20209164917469025,0.0015056878328323364,0.020220287144184113,0.020226262509822845,0.10563366860151291
syco_bullshit_v2_sw_pnf_03,False,39,1,0,True,True,projection_removal,1.0,0.5148318409919739,-0.0005649834638461471,0.5148318409919739,0.5158636569976807,0.0010318160057067871,0.021942565217614174,0.02194983884692192,0.11239466816186905
syco_bullshit_v2_sw_pnf_03,False,40,1,0,True,True,projection_removal,1.0,0.4536530077457428,0.0012436434626579285,0.4536530077457428,0.4529441297054291,0.0007088780403137207,0.0220012329518795,0.022036347538232803,0.1104947030544281
syco_bullshit_v2_sw_pnf_03,False,41,1,0,True,True,projection_removal,1.0,0.4988708794116974,0.0004976624622941017,0.4988708794116974,0.49877098202705383,9.989738464355469e-05,0.019922390580177307,0.019928615540266037,0.09794656932353973
syco_bullshit_v2_sw_pnf_03,False,42,1,0,True,True,projection_removal,1.0,0.6466069221496582,6.333249621093273e-05,0.6466069221496582,0.6468361020088196,0.00022917985916137695,0.019448138773441315,0.01944824308156967,0.10045244544744492
syco_bullshit_v2_sw_pnf_03,False,43,1,0,True,True,projection_removal,1.0,0.6450875997543335,0.0003313366323709488,0.6450875997543335,0.6451172828674316,2.968311309814453e-05,0.0215765330940485,0.02157907746732235,0.10776121914386749
syco_bullshit_v2_sw_pnf_03,False,44,1,0,True,True,projection_removal,1.0,0.48847392201423645,0.0012704671826213598,0.48847392201423645,0.48758792877197266,0.0008859932422637939,0.01934109814465046,0.01938273385167122,0.10142438113689423
syco_bullshit_v2_sw_pnf_03,False,45,1,0,True,True,projection_removal,1.0,0.5227632522583008,-0.00107499398291111,0.5227632522583008,0.5241977572441101,0.0014345049858093262,0.019414320588111877,0.01944405399262905,0.10196484625339508
syco_bullshit_v2_sw_pnf_03,False,46,1,0,True,True,projection_removal,1.0,0.4259435534477234,-0.00027469266206026077,0.4259435534477234,0.42658060789108276,0.000637054443359375,0.01758788339793682,0.017590021714568138,0.09663202613592148
syco_bullshit_v2_sw_pnf_03,False,47,1,0,True,True,projection_removal,1.0,0.040034472942352295,0.0007550790905952454,0.040034472942352295,0.0423399843275547,0.002305511385202408,0.015804998576641083,0.01582302153110504,0.0961017981171608
syco_bullshit_v2_sw_pnf_03,False,48,1,0,True,True,projection_removal,1.0,0.3822841942310333,-0.00020814687013626099,0.3822841942310333,0.3830004036426544,0.0007162094116210938,0.019719261676073074,0.01972036063671112,0.10266665369272232
syco_bullshit_v2_sw_pnf_03,False,49,1,0,True,True,projection_removal,1.0,0.6834584474563599,1.717265695333481e-05,0.6834584474563599,0.6837945580482483,0.00033611059188842773,0.021972456946969032,0.02197246439754963,0.1082337275147438
syco_bullshit_v2_sw_pnf_03,False,50,1,0,True,True,projection_removal,1.0,0.5133426189422607,-0.0011704117059707642,0.5133426189422607,0.5149054527282715,0.0015628337860107422,0.020087504759430885,0.02012159861624241,0.10047489404678345
syco_bullshit_v2_sw_pnf_03,False,51,1,0,True,True,projection_removal,1.0,0.7974757552146912,0.0005076962988823652,0.7974757552146912,0.7973690629005432,0.00010669231414794922,0.02530623786151409,0.025311347097158432,0.10554998368024826
syco_bullshit_v2_sw_pnf_03,False,52,1,0,True,True,projection_removal,1.0,0.49824053049087524,-0.0003995858132839203,0.49824053049087524,0.4991024136543274,0.0008618831634521484,0.021472901105880737,0.02147662080824375,0.10732624679803848
syco_bullshit_v2_sw_pnf_03,False,53,1,0,True,True,projection_removal,1.0,0.47225335240364075,0.0006097219884395599,0.47225335240364075,0.472110778093338,0.00014257431030273438,0.021000007167458534,0.02100885845720768,0.10753200948238373
syco_bullshit_v2_sw_pnf_03,False,54,1,0,True,True,projection_removal,1.0,0.29195600748062134,-0.00042626727372407913,0.29195600748062134,0.29294222593307495,0.0009862184524536133,0.018102658912539482,0.01810767874121666,0.09890106320381165
syco_bullshit_v2_sw_pnf_03,False,55,1,0,True,True,projection_removal,1.0,0.08984885364770889,-0.0005462337285280228,0.08984885364770889,0.091794453561306,0.001945599913597107,0.01596723310649395,0.015976574271917343,0.09680578112602234
syco_bullshit_v2_sw_pnf_03,False,56,1,0,True,True,projection_removal,1.0,-0.1341947615146637,-0.0009881346486508846,0.1341947615146637,0.13444797694683075,0.0002532154321670532,0.018228689208626747,0.018255457282066345,0.10259319096803665
syco_bullshit_v2_sw_pnf_03,False,57,1,0,True,True,projection_removal,1.0,0.28282925486564636,-0.0012064483016729355,0.28282925486564636,0.2847823202610016,0.0019530653953552246,0.020612802356481552,0.020648056641221046,0.10432570427656174
syco_bullshit_v2_sw_pnf_03,False,58,1,0,True,True,projection_removal,1.0,0.3767835199832916,-9.812181815505028e-05,0.376783549785614,0.37744587659835815,0.0006623268127441406,0.020627155900001526,0.02062739059329033,0.10718660056591034
syco_bullshit_v2_sw_pnf_03,False,59,1,0,True,True,projection_removal,1.0,0.3236308991909027,0.00037009455263614655,0.3236308991909027,0.3235868215560913,4.407763481140137e-05,0.014517584815621376,0.014522296376526356,0.07278413325548172
syco_bullshit_v2_sw_pnf_03,False,60,1,0,True,True,projection_removal,1.0,0.5041263699531555,-0.00035710004158318043,0.5041263699531555,0.5047316551208496,0.0006052851676940918,0.01582385040819645,0.015827879309654236,0.0893271416425705
syco_bullshit_v2_sw_pnf_04,False,0,75,74,True,True,projection_removal,1.0,0.4626927673816681,0.0007119951769709587,0.4626927673816681,0.46240776777267456,0.0002849996089935303,0.019867155700922012,0.019879911094903946,0.09097141027450562
syco_bullshit_v2_sw_pnf_04,False,1,1,0,True,True,projection_removal,1.0,0.3269982635974884,0.0005341661162674427,0.3269982635974884,0.32692670822143555,7.155537605285645e-05,0.017387395724654198,0.01739560067653656,0.0907365009188652
syco_bullshit_v2_sw_pnf_04,False,2,1,0,True,True,projection_removal,1.0,0.6001878976821899,-0.00032790564000606537,0.6001878976821899,0.6009134650230408,0.0007255673408508301,0.0218673013150692,0.021869754418730736,0.10792449116706848
syco_bullshit_v2_sw_pnf_04,False,3,1,0,True,True,projection_removal,1.0,0.7449221611022949,0.00041121430695056915,0.7449221611022949,0.7448375821113586,8.45789909362793e-05,0.022066883742809296,0.02207072079181671,0.10978252440690994
syco_bullshit_v2_sw_pnf_04,False,4,1,0,True,True,projection_removal,1.0,0.7847352623939514,0.0003442969173192978,0.7847352623939514,0.7846537232398987,8.153915405273438e-05,0.02029501460492611,0.020297929644584656,0.11482323706150055
syco_bullshit_v2_sw_pnf_04,False,5,1,0,True,True,projection_removal,1.0,1.159010410308838,0.0013574426993727684,1.159010410308838,1.1578216552734375,0.0011887550354003906,0.019780278205871582,0.01982683129608631,0.11997588723897934
syco_bullshit_v2_sw_pnf_04,False,6,1,0,True,True,projection_removal,1.0,0.049471624195575714,0.0016391649842262268,0.049471624195575714,0.050764039158821106,0.0012924149632453918,0.017001306638121605,0.017080143094062805,0.09065181016921997
syco_bullshit_v2_sw_pnf_04,False,7,1,0,True,True,projection_removal,1.0,0.5131310224533081,-0.0009539499878883362,0.5131310224533081,0.5145426988601685,0.0014116764068603516,0.021698644384741783,0.02171960286796093,0.10399305075407028
syco_bullshit_v2_sw_pnf_04,False,8,1,0,True,True,projection_removal,1.0,0.5164189338684082,-0.0019081654027104378,0.5164189338684082,0.5186499357223511,0.002231001853942871,0.018291862681508064,0.018391136080026627,0.09679143875837326
syco_bullshit_v2_sw_pnf_04,False,9,1,0,True,True,projection_removal,1.0,0.2755264937877655,-0.000282997265458107,0.2755264937877655,0.2766261100769043,0.001099616289138794,0.02123781479895115,0.02123970352113247,0.10080484300851822
syco_bullshit_v2_sw_pnf_04,False,10,1,0,True,True,projection_removal,1.0,0.27565598487854004,-0.001017504371702671,0.27565598487854004,0.2774738073348999,0.0018178224563598633,0.02106037177145481,0.02108493074774742,0.10421761870384216
syco_bullshit_v2_sw_pnf_04,False,11,1,0,True,True,projection_removal,1.0,0.1915707141160965,-0.00024885497987270355,0.1915707141160965,0.19276945292949677,0.0011987388134002686,0.01911221817135811,0.01911384053528309,0.10144855082035065
syco_bullshit_v2_sw_pnf_04,False,12,1,0,True,True,projection_removal,1.0,0.49169132113456726,0.0006022396264597774,0.49169132113456726,0.49168723821640015,4.082918167114258e-06,0.024249698966741562,0.024257181212306023,0.10916224867105484
syco_bullshit_v2_sw_pnf_04,False,13,1,0,True,True,projection_removal,1.0,0.3293130397796631,0.0006692840252071619,0.3293130397796631,0.32915183901786804,0.00016120076179504395,0.01828315667808056,0.0182954054325819,0.10008709132671356
syco_bullshit_v2_sw_pnf_04,False,14,1,0,True,True,projection_removal,1.0,0.2099979817867279,0.0006015151739120483,0.2099979817867279,0.21015582978725433,0.00015784800052642822,0.01784915290772915,0.017859285697340965,0.09808917343616486
syco_bullshit_v2_sw_pnf_04,False,15,1,0,True,True,projection_removal,1.0,0.15984892845153809,0.0023098094388842583,0.15984892845153809,0.15868090093135834,0.0011680275201797485,0.019002113491296768,0.019141994416713715,0.09987182915210724
syco_bullshit_v2_sw_pnf_04,False,16,1,0,True,True,projection_removal,1.0,0.6524950861930847,0.0005523788277059793,0.6524950861930847,0.6523301005363464,0.00016498565673828125,0.022494325414299965,0.02250112220644951,0.1157551258802414
syco_bullshit_v2_sw_pnf_04,False,17,1,0,True,True,projection_removal,1.0,0.46106475591659546,0.00034826132468879223,0.46106475591659546,0.4611354470252991,7.069110870361328e-05,0.019651535898447037,0.019654620438814163,0.10277755558490753
syco_bullshit_v2_sw_pnf_04,False,18,1,0,True,True,projection_removal,1.0,0.38934457302093506,-0.0006406967295333743,0.38934457302093506,0.39055392146110535,0.001209348440170288,0.021063968539237976,0.02107371762394905,0.0973053127527237
syco_bullshit_v2_sw_pnf_04,False,19,1,0,True,True,projection_removal,1.0,0.6621013283729553,0.000657280907034874,0.6621013283729553,0.6617432832717896,0.0003580451011657715,0.019878797233104706,0.01988964155316353,0.10666753351688385
syco_bullshit_v2_sw_pnf_04,False,20,1,0,True,True,projection_removal,1.0,0.28535526990890503,-0.001669139601290226,0.28535526990890503,0.28773197531700134,0.0023767054080963135,0.020165763795375824,0.02023472636938095,0.09963855892419815
syco_bullshit_v2_sw_pnf_04,False,21,1,0,True,True,projection_removal,1.0,0.5836807489395142,-0.00026129093021154404,0.5836807489395142,0.5842893123626709,0.0006085634231567383,0.020130513235926628,0.020132215693593025,0.10225600749254227
syco_bullshit_v2_sw_pnf_04,False,22,1,0,True,True,projection_removal,1.0,0.2994740307331085,1.0177609510719776e-05,0.2994740307331085,0.3000551164150238,0.0005810856819152832,0.01882866956293583,0.01882867142558098,0.09640178829431534
syco_bullshit_v2_sw_pnf_04,False,23,1,0,True,True,projection_removal,1.0,0.4794444739818573,-7.641478441655636e-05,0.4794444739818573,0.47991347312927246,0.00046899914741516113,0.0194107498973608,0.01941090077161789,0.10316652804613113
syco_bullshit_v2_sw_pnf_04,False,24,1,0,True,True,projection_removal,1.0,0.3192759156227112,-0.0006683124229311943,0.3192759156227112,0.3205636143684387,0.001287698745727539,0.019918134436011314,0.019929341971874237,0.10310950875282288
syco_bullshit_v2_sw_pnf_04,False,25,1,0,True,True,projection_removal,1.0,0.33942222595214844,0.001007169485092163,0.33942222595214844,0.33894461393356323,0.0004776120185852051,0.018939169123768806,0.018965929746627808,0.0992167666554451
syco_bullshit_v2_sw_pnf_04,False,26,1,0,True,True,projection_removal,1.0,0.40635746717453003,-0.0011224155314266682,0.40635746717453003,0.40804213285446167,0.0016846656799316406,0.021408453583717346,0.021437868475914,0.109348364174366
syco_bullshit_v2_sw_pnf_04,False,27,1,0,True,True,projection_removal,1.0,0.5834257006645203,0.000820421613752842,0.5834257006645203,0.5829773545265198,0.0004483461380004883,0.02083510160446167,0.020851263776421547,0.10768048465251923
syco_bullshit_v2_sw_pnf_04,False,28,1,0,True,True,projection_removal,1.0,0.47122856974601746,7.116235792636871e-06,0.47122856974601746,0.471597820520401,0.0003692507743835449,0.01883813366293907,0.01883813366293907,0.09992361068725586
syco_bullshit_v2_sw_pnf_04,False,29,1,0,True,True,projection_removal,1.0,0.311160147190094,-0.0002158544957637787,0.311160147190094,0.3119398355484009,0.0007796883583068848,0.01874782145023346,0.018749061971902847,0.10093404352664948
syco_bullshit_v2_sw_pnf_04,False,30,1,0,True,True,projection_removal,1.0,0.5394944548606873,0.0010186773724853992,0.5394944548606873,0.5389525890350342,0.0005418658256530762,0.022672263905405998,0.02269514836370945,0.1134682148694992
syco_bullshit_v2_sw_pnf_04,False,31,1,0,True,True,projection_removal,1.0,0.8586835265159607,-0.000485491007566452,0.8586835265159607,0.8595099449157715,0.000826418399810791,0.024223225191235542,0.024228081107139587,0.1207318902015686
syco_bullshit_v2_sw_pnf_04,False,32,1,0,True,True,projection_removal,1.0,0.8015189170837402,0.0019509303383529186,0.8015189170837402,0.7999706864356995,0.0015482306480407715,0.02537914365530014,0.025454016402363777,0.10620462149381638
syco_bullshit_v2_sw_pnf_04,False,33,1,0,True,True,projection_removal,1.0,0.486691951751709,-0.000376187264919281,0.486691951751709,0.48747169971466064,0.0007797479629516602,0.019833073019981384,0.019836638122797012,0.10160332918167114
syco_bullshit_v2_sw_pnf_04,False,34,1,0,True,True,projection_removal,1.0,0.5476418733596802,0.0013015484437346458,0.5476418733596802,0.5467357635498047,0.0009061098098754883,0.02079635299742222,0.020837057381868362,0.11342775076627731
syco_bullshit_v2_sw_pnf_04,False,35,1,0,True,True,projection_removal,1.0,0.6420560479164124,-0.0006403625011444092,0.6420560479164124,0.6429799199104309,0.0009238719940185547,0.019099397584795952,0.019110120832920074,0.10801666975021362
syco_bullshit_v2_sw_pnf_04,False,36,1,0,True,True,projection_removal,1.0,0.4922099709510803,0.001409693155437708,0.4922100007534027,0.49115630984306335,0.0010536909103393555,0.018698936328291893,0.018752001225948334,0.0992794781923294
syco_bullshit_v2_sw_pnf_04,False,37,1,0,True,True,projection_removal,1.0,0.12139764428138733,0.000579584389925003,0.12139764428138733,0.12211674451828003,0.0007191002368927002,0.017763258889317513,0.017772717401385307,0.10144297778606415
syco_bullshit_v2_sw_pnf_04,False,38,1,0,True,True,projection_removal,1.0,0.569854199886322,0.0007261354476213455,0.569854199886322,0.5695555210113525,0.0002986788749694824,0.022058818489313126,0.022070761770009995,0.10967086255550385
syco_bullshit_v2_sw_pnf_04,False,39,1,0,True,True,projection_removal,1.0,0.26640748977661133,-0.0001352350227534771,0.26640748977661133,0.2672973871231079,0.000889897346496582,0.02007068321108818,0.020071139559149742,0.10374236106872559
syco_bullshit_v2_sw_pnf_04,False,40,1,0,True,True,projection_removal,1.0,0.33086150884628296,-0.00012553588021546602,0.33086150884628296,0.3313950002193451,0.0005334913730621338,0.016439056023955345,0.01643953286111355,0.0871674194931984
syco_bullshit_v2_sw_pnf_04,False,41,1,0,True,True,projection_removal,1.0,0.2680480182170868,0.0005458025261759758,0.2680480182170868,0.2682102620601654,0.00016224384307861328,0.019482063129544258,0.019489720463752747,0.09516066312789917
syco_bullshit_v2_sw_pnf_04,False,42,1,0,True,True,projection_removal,1.0,0.33811867237091064,-0.0001293201930820942,0.33811867237091064,0.33857858180999756,0.00045990943908691406,0.014957977458834648,0.014958535321056843,0.08680615574121475
syco_bullshit_v2_sw_pnf_04,False,43,1,0,True,True,projection_removal,1.0,0.6942732930183411,0.0009701121598482132,0.6942732930183411,0.6935802698135376,0.0006930232048034668,0.019603056833148003,0.019627047702670097,0.10160856693983078
syco_bullshit_v2_sw_pnf_04,False,44,1,0,True,True,projection_removal,1.0,0.4279184639453888,-0.0002750502899289131,0.4279184639453888,0.42860904335975647,0.0006905794143676758,0.018870001658797264,0.018872005864977837,0.09430328011512756
syco_bullshit_v2_sw_pnf_04,False,45,1,0,True,True,projection_removal,1.0,0.39937663078308105,0.0008463989943265915,0.39937663078308105,0.399175763130188,0.0002008676528930664,0.022694004699587822,0.022709786891937256,0.11481000483036041
syco_bullshit_v2_sw_pnf_04,False,46,1,0,True,True,projection_removal,1.0,0.945365846157074,-0.0009601172059774399,0.945365846157074,0.9466472268104553,0.0012813806533813477,0.024668103083968163,0.024686774238944054,0.11718527972698212
syco_bullshit_v2_sw_pnf_04,False,47,1,0,True,True,projection_removal,1.0,0.39824748039245605,-0.0004841005429625511,0.39824748039245605,0.39924079179763794,0.0009933114051818848,0.02016635239124298,0.020172152668237686,0.09582170844078064
syco_bullshit_v2_sw_pnf_04,False,48,1,0,True,True,projection_removal,1.0,0.40309470891952515,-0.0008368035778403282,0.40309473872184753,0.40444260835647583,0.001347869634628296,0.020325277000665665,0.020342497155070305,0.1022326722741127
syco_bullshit_v2_sw_pnf_04,False,49,1,0,True,True,projection_removal,1.0,0.5199258327484131,-0.0007012216374278069,0.5199258327484131,0.5209702849388123,0.00104445219039917,0.018906252458691597,0.01891925558447838,0.10556970536708832
syco_bullshit_v2_sw_pnf_04,False,50,1,0,True,True,projection_removal,1.0,0.4216243624687195,-0.0007752971723675728,0.4216243624687195,0.4227776527404785,0.0011532902717590332,0.01787252351641655,0.01788933388888836,0.09748594462871552
syco_bullshit_v2_sw_pnf_04,False,51,1,0,True,True,projection_removal,1.0,0.5868807435035706,0.0007103299722075462,0.5868807435035706,0.5864538550376892,0.00042688846588134766,0.018244095146656036,0.018257930874824524,0.1022946909070015
syco_bullshit_v2_sw_pnf_04,False,52,1,0,True,True,projection_removal,1.0,0.12664510309696198,-0.0010659429244697094,0.12664511799812317,0.12899097800254822,0.002345860004425049,0.018125608563423157,0.018156928941607475,0.09961679577827454
syco_bullshit_v2_sw_pnf_04,False,53,1,0,True,True,projection_removal,1.0,0.22242145240306854,0.0005377442575991154,0.22242145240306854,0.2230149209499359,0.0005934685468673706,0.022434372454881668,0.022440819069743156,0.114577516913414
syco_bullshit_v2_sw_pnf_04,False,54,1,0,True,True,projection_removal,1.0,0.23648826777935028,-0.0006231274455785751,0.23648826777935028,0.2376963049173355,0.0012080371379852295,0.016664769500494003,0.016676416620612144,0.09117642790079117
syco_bullshit_v2_sw_pnf_04,False,55,1,0,True,True,projection_removal,1.0,0.4018751382827759,-0.0004907110705971718,0.40187516808509827,0.4028034806251526,0.0009283125400543213,0.018773283809423447,0.01877969317138195,0.10454605519771576
syco_bullshit_v2_sw_pnf_04,False,56,1,0,True,True,projection_removal,1.0,0.21647235751152039,0.001399155706167221,0.21647237241268158,0.2161627560853958,0.0003096163272857666,0.02167636714875698,0.021721478551626205,0.11163296550512314
syco_bullshit_v2_sw_pnf_04,False,57,1,0,True,True,projection_removal,1.0,0.4665219485759735,0.0003363927826285362,0.4665219485759735,0.4666602611541748,0.00013831257820129395,0.02103065699338913,0.021033337339758873,0.10613992810249329
syco_bullshit_v2_sw_pnf_04,False,58,1,0,True,True,projection_removal,1.0,0.4840838313102722,0.00032397545874118805,0.4840838313102722,0.4841737449169159,8.991360664367676e-05,0.020013656467199326,0.020016277208924294,0.09910579025745392
syco_bullshit_v2_sw_pnf_04,False,59,1,0,True,True,projection_removal,1.0,0.5177946090698242,-0.0008646163623780012,0.517794668674469,0.5190407633781433,0.0012460947036743164,0.019910285249352455,0.019929029047489166,0.09607617557048798
syco_bullshit_v2_sw_pnf_04,False,60,1,0,True,True,projection_removal,1.0,0.5695639252662659,0.0016487031243741512,0.5695639252662659,0.5683149695396423,0.0012489557266235352,0.02131854183971882,0.021382220089435577,0.09794884920120239
syco_bullshit_v2_sw_pnf_04,False,61,1,0,True,True,projection_removal,1.0,0.5719649791717529,0.00018576811999082565,0.5719649791717529,0.5721626877784729,0.0001977086067199707,0.02094660885632038,0.02094743400812149,0.09668491780757904
syco_bullshit_v2_sw_pnf_04,False,62,1,0,True,True,projection_removal,1.0,0.09905587881803513,-0.00024547427892684937,0.09905587881803513,0.10099527984857559,0.0019394010305404663,0.018419882282614708,0.018421515822410583,0.09732921421527863
syco_bullshit_v2_sw_pnf_04,False,63,1,0,True,True,projection_removal,1.0,0.12225692719221115,-0.0004336182028055191,0.12225692719221115,0.12376921623945236,0.001512289047241211,0.016303636133670807,0.016309406608343124,0.08981297165155411
syco_bullshit_v2_sw_pnf_04,False,64,1,0,True,True,projection_removal,1.0,-0.343889445066452,0.0005030534230172634,0.343889445066452,0.34484028816223145,0.0009508430957794189,0.01756383292376995,0.017571041360497475,0.0959126278758049
syco_bullshit_v2_sw_pnf_04,False,65,1,0,True,True,projection_removal,1.0,-0.0789460614323616,0.00016882922500371933,0.0789460614323616,0.08147279173135757,0.0025267302989959717,0.019458871334791183,0.01945960335433483,0.1050545796751976
syco_bullshit_v2_sw_pnf_04,False,66,1,0,True,True,projection_removal,1.0,0.40716686844825745,-0.00026914384216070175,0.40716686844825745,0.4080204665660858,0.0008535981178283691,0.02182740531861782,0.021829066798090935,0.10739223659038544
syco_bullshit_v2_sw_pnf_04,False,67,1,0,True,True,projection_removal,1.0,0.232273131608963,0.0005884049460291862,0.232273131608963,0.2323503941297531,7.72625207901001e-05,0.017575284466147423,0.017585130408406258,0.09534230828285217
syco_bullshit_v2_sw_pnf_04,False,68,1,0,True,True,projection_removal,1.0,0.5129914283752441,-0.001006492879241705,0.5129914283752441,0.514407753944397,0.001416325569152832,0.020529570057988167,0.020554227754473686,0.10631893575191498
syco_bullshit_v2_sw_pnf_04,False,69,1,0,True,True,projection_removal,1.0,0.6423591375350952,-0.0002963123843073845,0.6423591375350952,0.6429042220115662,0.0005450844764709473,0.017880801111459732,0.01788325607776642,0.09833399206399918
syco_bullshit_v2_sw_pnf_04,False,70,1,0,True,True,projection_removal,1.0,0.46122676134109497,0.0006409185007214546,0.46122679114341736,0.4609532952308655,0.0002734959125518799,0.018396755680441856,0.01840790919959545,0.10148543119430542
syco_bullshit_v2_sw_pnf_04,False,71,1,0,True,True,projection_removal,1.0,0.22712823748588562,0.0008773468434810638,0.22712823748588562,0.22703255712985992,9.56803560256958e-05,0.018822960555553436,0.01884339563548565,0.10099902004003525
syco_bullshit_v2_sw_pnf_04,False,72,1,0,True,True,projection_removal,1.0,0.6538450717926025,-0.0005103991134092212,0.6538450717926025,0.6547263860702515,0.0008813142776489258,0.0220424123108387,0.022048313170671463,0.10945126414299011
syco_bullshit_v2_sw_pnf_04,False,73,1,0,True,True,projection_removal,1.0,0.6394466757774353,-0.0013671964406967163,0.6394466757774353,0.6411876678466797,0.0017409920692443848,0.021894657984375954,0.02193729393184185,0.10241750627756119
syco_bullshit_v2_sw_pnf_04,False,74,1,0,True,True,projection_removal,1.0,0.2671945095062256,-0.0004801712930202484,0.2671945095062256,0.2680804133415222,0.0008859038352966309,0.014747419394552708,0.014755228534340858,0.07121972739696503
syco_bullshit_v2_sw_pnf_04,False,75,1,0,True,True,projection_removal,1.0,0.473564475774765,0.00047943717800080776,0.473564475774765,0.4733327031135559,0.00023177266120910645,0.015313531272113323,0.01532103680074215,0.08651791512966156
syco_bullshit_v2_fin_pnf_01,False,0,61,60,True,True,projection_removal,1.0,0.24534165859222412,0.0009315893985331059,0.24534165859222412,0.2449662983417511,0.00037536025047302246,0.016498805955052376,0.016525086015462875,0.08762216567993164
syco_bullshit_v2_fin_pnf_01,False,1,1,0,True,True,projection_removal,1.0,0.09034520387649536,-0.0002066618762910366,0.09034520387649536,0.09221644699573517,0.0018712431192398071,0.01744263991713524,0.017443861812353134,0.09228860586881638
syco_bullshit_v2_fin_pnf_01,False,2,1,0,True,True,projection_removal,1.0,0.2458890676498413,0.0007590611930936575,0.2458890676498413,0.2455814778804779,0.0003075897693634033,0.01488474104553461,0.014904085546731949,0.0877755805850029
syco_bullshit_v2_fin_pnf_01,False,3,1,0,True,True,projection_removal,1.0,0.538102388381958,5.874037742614746e-05,0.538102388381958,0.538482666015625,0.0003802776336669922,0.02174423635005951,0.021744316443800926,0.10424356162548065
