scenario,side,identity,call,sequence_length,position,nonfinal_exact,next_block_exact,signed_alpha,desired_norm,actual_norm,norm_error,rounding_error_norm,rounding_bound,direction_cosine
syco_bullshit_v2_phys_pnf_02,-C,False,87,1,0,True,True,-1.0,0.7216137647628784,0.722419023513794,0.0008052587509155273,0.016482790932059288,0.09285854548215866,0.9997401237487793
syco_bullshit_v2_phys_pnf_03,+C,False,0,71,70,True,True,1.0,0.7216137647628784,0.7214296460151672,0.00018411874771118164,0.017825176939368248,0.09497080743312836,0.99969482421875
syco_bullshit_v2_phys_pnf_03,+C,False,1,1,0,True,True,1.0,0.7216137647628784,0.7227588891983032,0.0011451244354248047,0.020558882504701614,0.10322505980730057,0.999596118927002
syco_bullshit_v2_phys_pnf_03,+C,False,2,1,0,True,True,1.0,0.7216137647628784,0.7222811579704285,0.0006673932075500488,0.015588122420012951,0.09578865766525269,0.9997673034667969
syco_bullshit_v2_phys_pnf_03,+C,False,3,1,0,True,True,1.0,0.7216137647628784,0.7217867970466614,0.00017303228378295898,0.018706686794757843,0.10287150740623474,0.9996641874313354
syco_bullshit_v2_phys_pnf_03,+C,False,4,1,0,True,True,1.0,0.7216137647628784,0.7215302586555481,8.350610733032227e-05,0.018750743940472603,0.10502387583255768,0.9996623992919922
syco_bullshit_v2_phys_pnf_03,+C,False,5,1,0,True,True,1.0,0.7216137647628784,0.7229058146476746,0.0012920498847961426,0.019226036965847015,0.10385246574878693,0.9996473789215088
syco_bullshit_v2_phys_pnf_03,+C,False,6,1,0,True,True,1.0,0.7216137647628784,0.7223147749900818,0.0007010102272033691,0.01880919188261032,0.10692156106233597,0.9996612071990967
syco_bullshit_v2_phys_pnf_03,+C,False,7,1,0,True,True,1.0,0.7216137647628784,0.721939742565155,0.00032597780227661133,0.018358714878559113,0.10164983570575714,0.9996767044067383
syco_bullshit_v2_phys_pnf_03,+C,False,8,1,0,True,True,1.0,0.7216137647628784,0.7229572534561157,0.0013434886932373047,0.018550323322415352,0.1029532179236412,0.9996719360351562
syco_bullshit_v2_phys_pnf_03,+C,False,9,1,0,True,True,1.0,0.7216137647628784,0.7221343517303467,0.0005205869674682617,0.018270865082740784,0.10425366461277008,0.9996799826622009
syco_bullshit_v2_phys_pnf_03,+C,False,10,1,0,True,True,1.0,0.7216137647628784,0.7220838069915771,0.00047004222869873047,0.01636793091893196,0.09618628025054932,0.9997431039810181
syco_bullshit_v2_phys_pnf_03,+C,False,11,1,0,True,True,1.0,0.7216137647628784,0.7224964499473572,0.0008826851844787598,0.017045365646481514,0.09630008041858673,0.9997220635414124
syco_bullshit_v2_phys_pnf_03,+C,False,12,1,0,True,True,1.0,0.7216137647628784,0.7222118973731995,0.0005981326103210449,0.020759806036949158,0.11047186702489853,0.999586820602417
syco_bullshit_v2_phys_pnf_03,+C,False,13,1,0,True,True,1.0,0.7216137647628784,0.7223714590072632,0.0007576942443847656,0.020261554047465324,0.10703755170106888,0.999606728553772
syco_bullshit_v2_phys_pnf_03,+C,False,14,1,0,True,True,1.0,0.7216137647628784,0.721760630607605,0.0001468658447265625,0.0195451769977808,0.10590581595897675,0.9996333718299866
syco_bullshit_v2_phys_pnf_03,+C,False,15,1,0,True,True,1.0,0.7216137647628784,0.7220736145973206,0.00045984983444213867,0.01686381921172142,0.09838768094778061,0.9997273683547974
syco_bullshit_v2_phys_pnf_03,+C,False,16,1,0,True,True,1.0,0.7216137647628784,0.7216353416442871,2.1576881408691406e-05,0.019504697993397713,0.10818663984537125,0.9996347427368164
syco_bullshit_v2_phys_pnf_03,+C,False,17,1,0,True,True,1.0,0.7216137647628784,0.7227118611335754,0.0010980963706970215,0.021014023572206497,0.11286036670207977,0.9995778203010559
syco_bullshit_v2_phys_pnf_03,+C,False,18,1,0,True,True,1.0,0.7216137647628784,0.7224404215812683,0.0008266568183898926,0.01878414675593376,0.10703059285879135,0.9996622800827026
syco_bullshit_v2_phys_pnf_03,+C,False,19,1,0,True,True,1.0,0.7216137647628784,0.7222549319267273,0.000641167163848877,0.01873958297073841,0.099886454641819,0.9996635317802429
syco_bullshit_v2_phys_pnf_03,+C,False,20,1,0,True,True,1.0,0.7216137647628784,0.721844494342804,0.0002307295799255371,0.0193523820489645,0.10655041038990021,0.9996405839920044
